famid,year_long,interview_num,dateint,state_temp,age,sex,num_child_below_18,dep,race,mar_status,mar_status_reported,educ_cat,num_dep_away,emp_status,wkswkd_per_yr_cat,wkswkd_per_yr_unemp,hrswkd_per_wk_cat,hrswkd_per_wk_unemp,earn_per_yr_cat,earn_per_hr,inc_per_yr,fam_inc_per_yr,tax_inc,mtr,tp,fdexp,eoexp,stamps,fdstd,accstamps,accfdexp,acceoexp,stampssvdlm,stampsinc,stampsmths,stampssvdly,eoexp_unit_usestamps,eoexp_amount_usestamps,eoexp_unit_nostamps,eoexp_amount_nostamps,fdexp_nonzero_usestamps,fdexp_unit_usestamps,fdexp_amount_usestamps,fdexp_unit_nostamps,fdexp_amount_nostamps,stamps_amount,stamps_unit,nonhs_years,college_years,hs_cat,earn_per_yr_reported,int_mth,int_day,int_yr,emp_status_first,emp_status_wife,state_fips_temp,sippst,state_string,state_short,st,edu_yrs,has_hs,edu_yrs_missing,female,white,black,mardum,wg_psid,anwg,qwg,cpiah,cpiaway,cpi,cpi_norm,fdexp_amount,fdexp_unit,eoexp_amount,eoexp_unit,food_home_zel,fdcons,miss,fdcons_prev,fdcons_prev2,lnfdcons,lnfdcons_prev,lnfdcons_prev2,dlnfdcons,dlnfdcons_alt,test,d2lnfdcons,d2lnfdcons_alt,d2lnfdcons_alt2,lnfdstd,dlnfdstd,dlnfdstd_alt,d2lnfdstd,empl,unempl,f_unemp,unemploy,unemploy_original,spwork_available,spwork_yn_original,year_st,mth,mth_st,numdig_mth,zero,month,day_st,nndate_psid,start,calc_year,calc_month,calc_day,kids,year_short,cat,taxinc,tao,tao_sched,tti,iui1,min,max,tao_sipp,annwg,bpw,hq1w,hq2w,part,empcens,tenure,waitper,retro,wba_min,wba_max,pbpw,dur_min,dur_max,spwork_yn,nndate_sipp,wba,maxdur,elig,elig_min,elig_ch,iui1_gruber,state,repl4,sstax,mcaretax,ssmax,mcaremax,tao1,repl4a,state_fips_excluded_chetty,year,nndate,unemp_rate,state_abbrev,region,u0m1,u0c1,rwg,female_orig,repl4a_orig,rwgtax,dlnfdcons_ALT,wgt,reprate_u0c1,reprate_u0m1
22975,1984,,717,2,26,1,2,4,3,1,1,6,0,3,0,47,0,35,10000,6.0799999,10000,10500,10500,13,354,5200,180,0,1206,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,6,,Arizona,Arizona,AZ,Arizona,14,,0,0,0,0,1,115.38461,6000,1500,1,1,103.9,1,,,,,5200,5380,0,4289.7383,4294.0581,8.5904436,8.3639812,8.3649874,.22646236,.22646236,.22646236,-.15168476,.22746849,-.15168476,7.0950642,.030304909,.030304909,0,0,1,0,1,1,1,0,84,7,7,1,0,7,17,840717,,84,7,17,2,84,2,,.13,,6000,60,40,115,.1,6000,6000,1500,1500,1,0,0,1,0,40,115,.33333334,12,26,0,19840716,60,26,1,,1,60,2,.51999998,.067000002,.0145,35700,,.13,.045885302,0,1984,840717,6.3287268,AZ,8,.0013083281549129,-.1411728328560831,.11105352,0,.64757162,.089175977,.22646236,1,-.0064777583,.000060033031
10402,1983,,329,2,41,1,0,2,1,1,1,5,0,3,0,30,0,50,6000,3.99,6000,15000,15000,19,1386,1300,1820,0,766,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,1,,Arizona,Arizona,AZ,Arizona,12,,0,0,1,0,1,230.76923,12000,3000,.96975613,.95869356,99.599998,.95861405,,,,,1300,3238.96,0,3323.7134,4033.8967,8.0830078,8.1088381,8.3024883,-.025830269,-.025830269,-.025830269,-.10274982,.16781998,-.10274982,6.6411819,0,0,0,0,1,0,1,1,1,1,83,3,3,1,0,3,29,830329,,83,3,29,0,83,2,,.19,,19200,115,40,115,.1,12000,12000,3000,3000,1,0,0,,,,,,0,,0,19830328,,,1,,1,115,2,.49833333,.067000002,.0145,32400,,.19,-.058415793,0,1983,830329,4.9853587,AZ,8,.0258078789833194,-.3797665466492302,.23169601,0,.54327053,.17215015,-.025830269,1,.022184364,-.0015075877
18059,1983,,323,2,36,1,2,4,1,1,1,5,0,3,0,26,0,40,11500,11.06,11500,19190,18500,19,1661,3900,780,0,1139,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,1,,Arizona,Arizona,AZ,Arizona,12,,0,0,1,0,1,500,26000,6500,.96975613,.95869356,99.599998,.95861405,,,,,3900,4835.2368,0,3990.481,4514.2847,8.4836855,8.291667,8.4150019,.19201851,.19201851,.19201851,-.16177464,.31535339,-.16177464,7.0379062,-.026853085,-.026853085,.11225939,0,1,0,1,1,1,1,83,3,3,1,0,3,23,830323,,83,3,23,2,83,2,,.19,,32000,115,40,115,.1,26000,26000,6500,6500,1,0,0,,,,,,0,,0,19830324,,,1,,1,115,2,.23,.067000002,.0145,32400,,.19,-.35094607,0,1983,830323,4.9853587,AZ,8,.0258078789833194,-.3797665466492302,.50200802,0,.25074023,.37299198,.19201851,1,.13327758,-.0090571735
2443,1983,,302,2,30,2,0,1,1,2,2,7,0,3,0,39,0,40,11500,7.4499998,11500,12270,11510,19,1330,780,780,0,406,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0,,Arizona,Arizona,AZ,Arizona,16,,0,1,1,0,0,173.07692,9000,2250,.96975613,.95869356,99.599998,.95861405,,,,,780,1617.9331,0,1908.1276,1602.4315,7.3889046,7.5538778,7.3792772,-.16497326,-.16497326,-.16497326,-.026835918,-.33957386,-.026835918,6.0063534,0,0,0,0,1,0,1,1,1,0,83,3,3,1,0,3,2,830302,,83,3,2,0,83,1,,.19,,9010,90,40,115,.1,9000,9000,2250,2250,1,0,0,,,,,,0,,0,19830302,,,1,,1,90,2,.51999998,.067000002,.0145,32400,,.19,.09817908,0,1983,830302,4.9853587,AZ,8,.0258078789833194,-.3797665466492302,.17377201,1,.6998654,.1291126,-.16497326,1,-.03728513,.0025337939
18639,1986,,323,2,39,1,2,3,1,5,5,6,0,3,0,38,0,45,8500,4.9400001,8500,8500,8500,11,143,3600,600,0,1026,0,0,0,0,,0,0,,,,,,,,,,,,0,2,1,,,,,,0,4,Arizona,Arizona,AZ,Arizona,14,1,0,0,1,0,0,403.84616,21000,5250,1.0351219,1.0816523,109.6,1.0548605,,,,,3600,4032.5581,0,4483.6484,3380,8.3021564,8.4081926,8.1256313,-.10603619,-.10603619,-.10603619,,-.38859749,,6.933423,.048936367,.048936367,,0,1,,1,1,1,0,86,3,3,1,0,3,23,860323,,86,3,23,2,86,3,,.11,,21000,125,40,125,.1,21000,21000,5250,5250,1,0,0,1,0,40,125,.33333334,12,26,0,19860324,125,26,1,,1,125,2,.30952379,.070500001,.0145,39600,,.11,-.26553479,0,1986,860323,6.446269,AZ,8,-.1158431690125319,-.1227703870513575,.36847278,0,.33615154,.30196345,-.10603619,1,.032599811,.030760391
18642,1986,,324,2,36,1,0,2,1,1,1,6,0,3,0,49,0,40,8751,4.4299998,8751,25493,25493,18,2223,2340,300,0,766,0,0,0,0,,0,0,,,,,,,,,,,,0,3,1,,,,,,1,4,Arizona,Arizona,AZ,Arizona,14,1,0,0,1,0,1,144.23077,7500,1875,1.0351219,1.0816523,109.6,1.0548605,,,,,2340,2537.9568,0,2280.4797,2120,7.8391147,7.732141,7.6591716,.10697365,.10697365,.10697365,.15516376,.034004211,.15516376,6.6411819,-.044679165,-.044679165,.16532373,0,1,0,1,1,1,1,86,3,3,1,0,3,24,860324,,86,3,24,0,86,2,,.18000001,,20500,75,40,125,.1,7500,7500,1875,1875,1,0,0,1,0,40,125,.33333334,12,26,0,19860324,75,26,1,,1,75,2,.51999998,.070500001,.0145,39600,,.18000001,-.032773755,0,1986,860324,6.446269,AZ,8,-.1158431690125319,-.1227703870513575,.13159743,0,.56891257,.098632269,.10697365,1,.0040236465,.0037966156
7045,1987,,404,2,38,1,2,4,1,1,1,4,0,3,0,49,0,35,15000,8.6800003,15000,25010,25010,16,1740,2600,520,0,1186,0,0,0,0,,0,0,,,,,,,,,,,,0,0,1,,,,,,1,4,Arizona,Arizona,AZ,Arizona,12,1,0,0,1,0,1,384.61539,20000,5000,1.097561,1.1219981,113.6,1.093359,,,,,2600,2832.3477,0,3735.2566,3674.2473,7.9488611,8.2255716,8.2091036,-.27671051,-.27671051,-.27671051,,-.29317856,,7.0783415,0,0,,0,1,,1,1,1,1,87,4,4,1,0,4,4,870404,,87,4,4,2,87,2,,.16,,28900,135,40,135,.1,20000,20000,5000,5000,1,0,0,1,0,40,135,.33333334,12,26,0,19870404,135,26,1,,1,135,2,.35100001,.071500003,.0145,42000,,.16,-.21802984,0,1987,870404,6.3343859,AZ,8,-.2572149835343156,-.1402790393740212,.33856988,0,.38365647,.26019093,-.27671051,1,.030585017,.056080543
22967,1983,,326,2,23,1,4,6,3,1,1,2,0,3,0,9,0,60,2000,3.8299999,2000,8635,2160,0,-216,2400,0,2856,1526,0,0,0,238,,1,300,,,,,,,,,,,,,,,,,,,,6,,Arizona,Arizona,AZ,Arizona,7,,0,0,0,0,1,76.92308,4000.0002,1000.0001,.96975613,.95869356,99.599998,.95861405,,,,,5256,5419.9194,0,6441.0874,5499.6875,8.5978365,8.7704525,8.6124468,-.172616,-.172616,-.172616,-.12365341,-.33062172,-.12365341,7.3304052,.050396919,.050396919,.09837532,0,1,0,1,1,1,0,83,3,3,1,0,3,26,830326,,83,3,26,4,83,2,,0,,4000,40.000004,40,115,.1,4000.0002,4000.0002,1000.0001,1000.0001,1,0,0,,,,,,0,,0,19830326,,,1,,1,40.000004,2,.52000004,.067000002,.0145,32400,,0,-.044344388,0,1983,830326,4.9853587,AZ,8,.0258078789833194,-.3797665466492302,.077232011,0,.55734193,.072057463,-.172616,1,.016840516,-.0011444346
21455,1971,,5,2,24,1,1,3,3,1,,4,0,2,0,43,0,50,8240,3.45,8240,8740,8240,,853,1534,312,0,977,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Arizona,Arizona,AZ,Arizona,12,,0,0,0,0,1,46.153847,2400,600,.40097561,.37848222,40.5,.3897979,,,,,1534,4650.0142,0,6172.7988,,8.4446259,8.7279072,,-.28328133,-.28328133,-.28328133,,,-.41132164,6.8844867,0,0,0,0,1,0,1,1,0,0,71,,.,1,0,0,,710503,710503,71,5,3,1,71,2,,.19,,6912,24,10,50,.1,2400,2400,600,600,1,0,0,,,,,,0,,0,19710504,,,1,,1,24,2,.51999998,.048,.0145,7800,,.19,.080728389,0,1971,710503,6.250555,AZ,8,-.1257949444628768,-.1536016404046332,.11396012,0,.68241471,.086837605,-.28328133,1,-.012400013,-.010155223
10414,1975,,3,2,22,1,2,4,3,1,,5,0,2,0,50,0,48,7100,2.96,7100,7100,7100,,422,1560,60,1068,1134,0,0,0,89,1,,0,,,,,,,,,,,,,,,,,,,,,,Arizona,Arizona,AZ,Arizona,12,,0,0,0,0,1,113.46154,5900,1475,.59609759,.51873201,53.799999,.51780558,,,,,2628,4524.3408,0,2928.2913,,8.4172268,7.9821744,,.43505239,.43505239,.43505239,,,,7.0335064,.14901972,.14901972,.14901972,0,1,0,1,1,0,0,75,,.,1,0,0,,750329,750329,75,3,29,2,75,2,,.16,,6100,59,15,78,.1,5900,5900,1475,1475,1,0,0,,,,,,0,,0,19750328,,,1,,1,59,2,.51999998,.058499999,.0145,13200,,.16,.063700713,0,1975,750329,9.8103743,AZ,8,-.0207172130260078,.2971685173485283,.21089506,0,.66538703,.1648145,.43505239,1,.018929847,-.0013197012
21429,1975,,4,2,45,1,2,4,3,1,,1,0,2,0,39,0,43,8300,4.9400001,8300,10314,8450,,653,2444,572,0,1300,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,Arizona,Arizona,AZ,Arizona,2.5,,0,0,0,0,1,150,7800,1950,.59609759,.51873201,53.799999,.51780558,,,,,2444,5202.6885,0,7940.582,,8.5569305,8.9797421,,-.42281151,-.42281151,-.42281151,,,,7.1701198,-.20199823,-.20199823,-.16648293,0,1,1,1,1,0,0,75,,.,1,0,0,,750419,750419,75,4,19,2,75,2,,.19,,11272,78,15,78,.1,7800,7800,1950,1950,1,0,0,,,,,,0,,0,19750420,,,1,,1,78,2,.51999998,.058499999,.0145,13200,,.19,.090263106,0,1975,750419,9.8103743,AZ,8,-.0207172130260078,.2971685173485283,.27881041,0,.69194943,.20952603,-.42281151,1,.026823353,-.00187
10415,1975,,5,2,23,1,1,3,3,1,,4,0,2,0,50,0,40,9100,4.5500002,9100,9320,9100,,906,1196,120,0,977,0,0,0,0,0,,118,,,,,,,,,,,,,,,,,,,,,,Arizona,Arizona,AZ,Arizona,12,,0,0,0,0,1,134.61539,7000,1750,.59609759,.51873201,53.799999,.51780558,,,,,1196,2237.7163,0,2912.4705,,7.7132111,7.976757,,-.26354599,-.26354599,-.26354599,,,,6.8844867,.19862556,.19862556,,0,1,,1,1,0,0,75,,.,1,0,0,,750503,750503,75,5,3,1,75,2,,.19,,7900,70,15,78,.1,7000,7000,1750,1750,1,0,0,,,,,,0,,0,19750504,,,1,,1,70,2,.51999998,.058499999,.0145,13200,,.19,.090263106,0,1975,750503,9.8103743,AZ,8,-.0207172130260078,.2971685173485283,.25021449,0,.69194943,.18803617,-.26354599,1,.026823353,-.00187
21446,1975,,5,2,24,1,5,7,3,1,,3,0,2,0,46,0,40,10120,6.1500001,11320,11560,11320,,694,2080,0,2040,1750,0,0,0,170,5,,0,,,,,,,,,,,,,,,,,,,,,,Arizona,Arizona,AZ,Arizona,10,,0,0,0,0,1,218.23077,11348,2837,.59609759,.51873201,53.799999,.51780558,,,,,2080,3489.3616,0,4550.8159,,8.1574745,8.4230614,,-.26558685,-.26558685,-.26558685,,,,7.467371,.13696575,.13696575,.20168304,0,1,0,1,1,0,0,75,,.,1,0,0,,750503,750503,75,5,3,5,75,2,,.19,,13328,78,15,78,.1,11348,11348,2837,2837,1,0,0,,,,,,0,,0,19750504,,,1,,1,78,2,.35741979,.058499999,.0145,13200,,.19,-.12607779,0,1975,750503,9.8103743,AZ,8,-.0207172130260078,.2971685173485283,.40563342,0,.47560853,.30483353,-.26558685,1,-.037466347,.0026119803
21456,1975,,2,2,26,1,2,4,3,1,,6,0,2,0,45,0,40,11205,6.2199998,11205,12629,11285,,1107,2080,120,0,1170,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,Arizona,Arizona,AZ,Arizona,14,,0,0,0,0,1,176.92308,9200,2300,.59609759,.51873201,53.799999,.51780558,,,,,2080,3720.6948,0,4878.2271,,8.2216654,8.4925375,,-.27087212,-.27087212,-.27087212,,,,7.0647593,-.19576311,-.19576311,-.087330818,0,1,0,1,1,0,0,75,,.,1,0,0,,750315,750315,75,3,15,2,75,2,,.19,,9200,78,15,78,.1,9200,9200,2300,2300,1,0,0,,,,,,0,,0,19750316,,,1,,1,78,2,.44086957,.058499999,.0145,13200,,.19,-.015033565,0,1975,750315,9.8103743,AZ,8,-.0207172130260078,.2971685173485283,.32885331,0,.58665276,.24713326,-.27087212,1,-.0044675022,.00031145356
7791,1975,,4,2,31,1,2,4,3,1,,5,0,2,0,48,0,40,13700,8.4399996,16200,16200,16200,,1999,2080,180,0,1170,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,Arizona,Arizona,AZ,Arizona,12,,0,0,0,0,1,173.07692,9000,2250,.59609759,.51873201,53.799999,.51780558,,,,,2080,3836.3616,0,4386.1406,,8.2522793,8.3862047,,-.13392544,-.13392544,-.13392544,,,,7.0647593,0,0,0,0,1,0,1,1,0,0,75,,.,1,0,0,,750419,750419,75,4,19,2,75,2,,.22,,9005,78,15,78,.1,9000,9000,2250,2250,1,0,0,,,,,,0,,0,19750420,,,1,,1,78,2,.45066667,.058499999,.0145,13200,,.22,.022938289,0,1975,750419,9.8103743,AZ,8,-.0207172130260078,.2971685173485283,.32170433,0,.62462461,.23210967,-.13392544,1,.0068165371,-.00047521741
7043,1975,,4,2,43,1,2,6,1,1,,4,2,2,0,48,0,60,6000,2.0799999,6000,9254,6000,,10,4030,910,0,1472,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,Arizona,Arizona,AZ,Arizona,12,,0,0,1,0,1,163.46153,8500,2125,.59609759,.51873201,53.799999,.51780558,,,,,4030,8514.916,0,6972.1694,,9.0495749,8.8496819,,.199893,.199893,.199893,,,,7.2943773,.05516243,.05516243,-.13097095,0,1,1,1,1,0,0,75,,.,1,0,0,,750419,750419,75,4,19,2,75,2,,.14,,8500,78,15,78,.1,8500,8500,2125,2125,1,0,0,,,,,,0,,0,19750420,,,1,,1,78,2,.47717649,.058499999,.0145,13200,,.14,-.0063320021,0,1975,750419,9.8103743,AZ,8,-.0207172130260078,.2971685173485283,.30383185,0,.59535432,.24352123,.199893,1,-.0018816717,.00013118144
22128,1976,,7,2,34,1,4,6,2,1,,3,0,3,0,45,0,40,8850,2.55,10050,13170,13170,19,923,1690,120,0,1914,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,1,,Arizona,Arizona,AZ,Arizona,10,,0,0,0,1,1,170.5,8866,2216.5,.61170733,.55523533,56.900002,.54764199,,,,,1690,2978.8838,0,3925.5317,5680.2842,7.9993038,8.2752571,8.6447563,-.27595329,-.27595329,-.27595329,-.44928455,.093545914,-.44928455,7.5569506,.058080673,.058080673,.065368652,0,1,0,1,1,1,1,76,,.,1,0,0,,760531,760531,76,5,31,4,76,2,,.19,,11026,85,15,85,.1,8866,8866,2216.5,2216.5,1,0,0,,,,,,0,,0,19760532,,,1,,1,85,2,.49853373,.058499999,.0145,14100,,.19,.061698534,0,1976,760531,8.408803,AZ,8,-.0310069484707567,.143007225286113,.29964849,0,.66338485,.22518586,-.27595329,1,.0088233361,-.0019130833
11207,1979,,3,2,31,1,2,4,1,1,1,6,0,3,0,23,0,56,7531,5.8499999,7531,8467,8467,16,194,2860,180,0,1170,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,6,,Arizona,Arizona,AZ,Arizona,14,,0,0,1,0,1,376.92307,19600,4900,.80000001,.72814602,72.599998,.69874877,,,,,2860,3822.2031,0,3030.1677,4768.5967,8.2485819,8.0163736,8.4698076,.23220825,.23220825,.23220825,.089051247,.68564224,.089051247,7.0647593,0,0,0,0,1,1,1,1,1,0,79,,.,1,0,0,,790329,790329,79,3,29,2,79,2,,.16,,19900,85,15,85,.1,19600,19600,4900,4900,1,0,0,,,,,,0,,0,19790328,,,1,,1,85,2,.22551021,.0605,.0145,17700,,.16,-.37617609,0,1979,790329,6.7069016,AZ,8,.0057785188531545,-.0831348280026074,.51917779,0,.22551021,.43610933,.23220825,1,.031273335,-.0021737406
21458,1981,,323,2,23,1,3,4,3,1,1,5,0,3,0,35,0,40,5000,3.6099999,5000,13494,5000,0,0,240,0,1596,1541,0,0,0,133,,4,756,,,,,,,,,,,,,,,,,,,,6,,Arizona,Arizona,AZ,Arizona,12,,0,0,0,0,1,192.30769,10000,2500,.92000002,.87223822,90.900002,.87487972,,,,,1836,1995.6521,0,4668.7085,6500,7.5987263,8.448638,8.7795572,-.84991169,-.84991169,-.84991169,-.66045189,-.51899242,-.66045189,7.3401871,0,0,-.27542782,0,1,0,1,1,1,0,81,3,3,1,0,3,23,810323,,81,3,23,3,81,2,,0,,11000,95,25,95,.1,10000,10000,2500,2500,1,0,0,,,,,,0,,0,19810324,,,1,,1,95,2,.49399999,.061299998,.0145,25900,,0,-.075426601,0,1981,810323,9.9702606,AZ,8,.2760522748629723,.3133348177028552,.21155962,0,.52625972,.19859102,-.84991169,1,-.02363378,-.020821685
21854,1981,,316,2,27,1,0,1,2,2,2,3,0,3,0,38,0,35,3800,2.8399999,3800,4005,3805,14,71,1040,240,0,468,0,0,0,0,,3,567,,,,,,,,,,,,,,,,,,,,0,,Arizona,Arizona,AZ,Arizona,10,,0,0,0,1,0,86.53846,4500,1125,.92000002,.87223822,90.900002,.87487972,,,,,1040,1405.589,0,2715.698,1710.1477,7.2482119,7.9068041,7.444335,-.65859222,-.65859222,-.65859222,-.2424984,-1.1210613,-.2424984,6.1484685,0,0,0,0,1,1,1,1,1,0,81,3,3,1,0,3,16,810316,,81,3,16,0,81,1,,.14,,5500,45,25,95,.1,4500,4500,1125,1125,1,0,0,,,,,,0,,0,19810316,,,1,,1,45,2,.51999998,.061299998,.0145,25900,,.14,.049371637,0,1981,810316,9.9702606,AZ,8,.2760522748629723,.3133348177028552,.095201828,0,.65105796,.076037697,-.65859222,1,.015469853,.013629152
19481,1982,,329,2,27,2,2,3,1,2,2,5,0,3,0,31,0,44,4597,3.3499999,4597,7457,4597,0,-460,360,120,2196,868,0,0,0,183,,12,1200,,,,,,,,,,,,,,,,,,,,0,,Arizona,Arizona,AZ,Arizona,12,,0,1,1,0,0,61.53846,3200,800,.96878052,.91834772,96.5,.92877769,,,,,2556,2769.0378,0,2194.8755,2417.4253,7.9262552,7.6938806,7.7904582,.23237467,.23237467,.23237467,.14914846,.32895231,.14914846,6.7661915,-.33795261,-.33795261,-.28303671,0,1,0,1,1,1,0,82,3,3,1,0,3,29,820329,,82,3,29,2,82,3,,0,,3200,32,25,95,.1,3200,3200,800,800,1,0,0,,,,,,0,,0,19820328,,,1,,1,32,2,.52000004,.066500001,.0145,29700,,0,-.044642948,0,1982,820329,9.1554184,AZ,8,.2550376315766609,.2280739720848917,.063770421,1,.55704337,.059529688,.23237467,1,-.010181895,-.011385632
7043,1982,,314,2,50,1,3,6,1,1,1,4,1,3,0,41,0,60,15000,7.6500001,19000,22593,19000,21,1614,6500,1300,0,1522,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,6,,Arizona,Arizona,AZ,Arizona,12,,0,0,1,0,1,482.30768,25080,6270,.96878052,.91834772,96.5,.92877769,,,,,6500,8125.0518,0,12955.064,5310.894,9.0027075,9.4692421,8.5775156,-.46653461,-.46653461,-.46653461,-.021094322,-1.3582611,-.021094322,7.3277807,-.12925148,-.12925148,-.11037683,0,1,0,1,1,1,0,82,3,3,1,0,3,14,820314,,82,3,14,3,82,2,,.20999999,,25080,95,25,95,.1,25080,25080,6270,6270,1,0,0,,,,,,0,,0,19820314,,,1,,1,95,2,.1969697,.066500001,.0145,29700,,.20999999,-.38661227,0,1982,820314,9.1554184,AZ,8,.2550376315766609,.2280739720848917,.49980068,0,.21507403,.36160579,-.46653461,1,-.088176198,-.098600678
18642,1982,,405,2,32,1,0,2,1,1,1,6,0,3,0,50,0,55,10980,4.0500002,11080,20480,20480,24,2368,1300,520,0,801,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,1,,Arizona,Arizona,AZ,Arizona,14,,0,0,1,0,1,207.69231,10800,2700,.96878052,.91834772,96.5,.92877769,,,,,1300,1908.1276,0,2009.2108,,7.5538778,7.6054974,,-.05161953,-.05161953,-.05161953,,,.24841309,6.6858611,0,0,0,0,1,1,1,1,1,1,82,4,4,1,0,4,5,820405,,82,4,5,0,82,2,,.23999999,,18900,95,25,95,.1,10800,10800,2700,2700,1,0,0,,,,,,0,,0,19820404,,,1,,1,95,2,.45740741,.066500001,.0145,29700,,.23999999,-.10041793,0,1982,820405,9.1554184,AZ,8,.2550376315766609,.2280739720848917,.21522519,0,.50126839,.14925867,-.05161953,1,-.022902718,-.025610352
12634,1983,,312,2,60,2,0,2,1,1,1,6,0,3,0,51,0,40,10800,5.27,10800,22000,16000,19,1306,3120,260,0,669,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0,,Arizona,Arizona,AZ,Arizona,14,,0,1,1,0,1,198.07692,10300,2575,.96975613,.95869356,99.599998,.95861405,,,,,3120,3488.5061,0,2683.7864,3597.6699,8.1572285,7.8949838,8.1880417,.2622447,.2622447,.2622447,.011696815,.55530262,.011696815,6.505784,0,0,0,0,1,0,1,1,1,0,83,3,3,1,0,3,12,830312,,83,3,12,0,83,2,,.19,,16120,103,40,115,.1,10300,10300,2575,2575,1,0,0,,,,,,0,,0,19830312,,,1,,1,103,2,.51999998,.067000002,.0145,32400,,.19,.09817908,0,1983,830312,4.9853587,AZ,8,.0258078789833194,-.3797665466492302,.1988724,1,.6998654,.14776219,.2622447,1,-.03728513,.0025337939
22965,1971,,2,2,30,1,6,8,3,1,,0,0,2,0,51,0,53,7922,2.9300001,7922,11072,11072,,717,2184,0,0,2162,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Arizona,Arizona,AZ,Arizona,2.5,,0,0,0,0,1,115.38461,6000,1500,.40097561,.37848222,40.5,.3897979,,,,,2184,5446.7153,0,8844.4785,4558.5527,8.6027679,9.0875483,8.4247608,-.48478031,-.48478031,-.48478031,.38247681,-1.1475677,.38247681,7.6787891,.03722477,.03722477,.089927673,0,1,0,1,1,0,0,71,,.,1,0,0,,710315,710315,71,3,15,6,71,2,,.19,,6000,50,10,50,.1,6000,6000,1500,1500,1,0,0,,,,,,0,,0,19710316,,,1,,1,50,2,.43333334,.048,.0145,7800,,.19,-.033007406,0,1971,710315,6.250555,AZ,8,-.1257949444628768,-.1536016404046332,.28490028,0,.56867892,.217094,-.48478031,1,.0050699916,.0041521648
9911,1977,,7,3,24,1,1,4,1,1,1,3,0,3,0,50,0,40,6000,3,6000,6192,6000,0,0,1560,0,0,1016,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,Arkansas,Arkansas,AR,Arkansas,10,,0,0,1,0,1,103.40385,5377,1344.25,.65463412,.60038424,60.599998,.58325315,,,,,1560,2383.0105,0,2337.7192,,7.7761197,7.7569308,,.019188881,.019188881,.019188881,,,,6.9236288,-.33478355,-.33478355,-.33478355,0,1,0,1,1,0,0,77,,.,1,0,0,,770531,770531,77,5,31,1,77,2,,0,,5477,51.701923,15,92,.1,5377,5377,1344.25,1344.25,1,0,0,,,,,,0,,0,19770532,,,1,,1,51.701923,3,.5,.058499999,.0145,15300,,0,-.07061889,0,1977,770531,6.1389313,AR,7,-.1825108532477246,-.1716212388950069,.17063341,0,.53106743,.16065136,.019188881,1,.012119701,.012888714
10160,1975,,4,3,52,1,0,2,1,1,,2,0,2,0,27,0,40,2700,2.5,2700,7300,6800,,625,2600,0,0,755,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,Arkansas,Arkansas,AR,Arkansas,7,,0,0,1,0,1,73.07692,3799.9998,949.99994,.59609759,.51873201,53.799999,.51780558,,,,,2600,4361.7021,0,3029.4849,,8.3806181,8.0161476,,.36447048,.36447048,.36447048,,,,6.6267176,0,0,0,0,1,0,1,1,0,0,75,,.,1,0,0,,750419,750419,75,4,19,0,75,2,,.19,,8016,36.53846,15,84,.1,3799.9998,3799.9998,949.99994,949.99994,1,0,0,,,,,,0,,0,19750420,,,1,,1,36.53846,3,.5,.058499999,.0145,13200,,.19,.063649692,0,1975,750419,6.8589559,AR,7,-.0207172130260078,-.0607166831860946,.1358307,0,.66533601,.10207678,.36447048,1,-.0038645982,-.0013186443
9625,1975,,5,3,21,1,0,2,1,1,,6,0,2,0,51,0,40,9400,4.6100001,9400,9400,9400,,1097,1300,260,0,801,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,Arkansas,Arkansas,AR,Arkansas,14,,0,0,1,0,1,101.92308,5300,1325,.59609759,.51873201,53.799999,.51780558,,,,,1300,2682.0732,0,3057.1274,,7.8943453,8.0252314,,-.13088608,-.13088608,-.13088608,,,-.76311588,6.6858611,-.11430883,-.11430883,-.11430883,0,1,0,1,1,0,0,75,,.,1,0,0,,750503,750503,75,5,3,0,75,2,,.19,,5900,50.96154,15,84,.1,5300,5300,1325,1325,1,0,0,,,,,,0,,0,19750504,,,1,,1,50.96154,3,.5,.058499999,.0145,13200,,.19,.063649692,0,1975,750503,6.8589559,AR,7,-.0207172130260078,-.0607166831860946,.1894481,0,.66533601,.14237025,-.13088608,1,-.0038645982,-.0013186443
